0,10000000000000000000,10000,10
0,10000000000000000000,10000,10
1,10000000000000000000,10000,10
2,10000000000000000000,10000,10
3,10000000000000000000,10000,10
4,10000000000000000000,10000,10
5,10000000000000000000,10000,10
6,10000000000000000000,10000,10
7,10000000000000000000,10000,10
8,10000000000000000000,10000,10
9,10000000000000000000,10000,10
10,10000000000000000000,10000,10
11,10000000000000000000,10000,10
12,10000000000000000000,10000,10
13,10000000000000000000,10000,10
14,10000000000000000000,10000,10
15,10000000000000000000,10000,10
16,10000000000000000000,10000,10
17,10000000000000000000,10000,10
18,10000000000000000000,10000,10
19,10000000000000000000,10000,10
20,10000000000000000000,10000,10
21,10000000000000000000,10000,10
22,10000000000000000000,10000,10
23,10000000000000000000,10000,10
24,10000000000000000000,10000,10
25,10000000000000000000,10000,10
26,10000000000000000000,10000,10
27,10000000000000000000,10000,10
28,10000000000000000000,10000,10
29,10000000000000000000,10000,10
30,10000000000000000000,10000,10
31,10000000000000000000,10000,10
32,10000000000000000000,10000,10
33,10000000000000000000,10000,10
34,10000000000000000000,10000,10
35,10000000000000000000,10000,10
36,10000000000000000000,10000,10
37,10000000000000000000,10000,10
38,10000000000000000000,10000,10
39,10000000000000000000,10000,10
40,10000000000000000000,10000,10
41,10000000000000000000,10000,10
42,10000000000000000000,10000,10
43,10000000000000000000,10000,10
44,10000000000000000000,10000,10
45,10000000000000000000,10000,10
46,10000000000000000000,10000,10
47,10000000000000000000,10000,10
48,10000000000000000000,10000,10
49,10000000000000000000,10000,10
50,10000000000000000000,10000,10
51,10000000000000000000,10000,10
52,10000000000000000000,10000,10
53,10000000000000000000,10000,10
54,10000000000000000000,10000,10
55,10000000000000000000,10000,10
56,10000000000000000000,10000,10
57,10000000000000000000,10000,10
58,10000000000000000000,10000,10
59,10000000000000000000,10000,10
60,10000000000000000000,10000,10
61,10000000000000000000,10000,10
62,10000000000000000000,10000,10
63,10000000000000000000,10000,10
64,10000000000000000000,10000,10
65,10000000000000000000,10000,10
66,10000000000000000000,10000,10
67,10000000000000000000,10000,10
68,10000000000000000000,10000,10
69,10000000000000000000,10000,10
70,10000000000000000000,10000,10
71,10000000000000000000,10000,10
72,10000000000000000000,10000,10
73,10000000000000000000,10000,10
74,10000000000000000000,10000,10
75,10000000000000000000,10000,10
76,10000000000000000000,10000,10
77,10000000000000000000,10000,10
78,10000000000000000000,10000,10
79,10000000000000000000,10000,10
80,10000000000000000000,10000,10
81,10000000000000000000,10000,10
82,10000000000000000000,10000,10
83,10000000000000000000,10000,10
84,10000000000000000000,10000,10
85,10000000000000000000,10000,10
86,10000000000000000000,10000,10
87,10000000000000000000,10000,10
88,10000000000000000000,10000,10
89,10000000000000000000,10000,10
90,10000000000000000000,10000,10
91,10000000000000000000,10000,10
92,10000000000000000000,10000,10
93,10000000000000000000,10000,10
94,10000000000000000000,10000,10
95,10000000000000000000,10000,10
96,10000000000000000000,10000,10
97,10000000000000000000,10000,10
98,10000000000000000000,10000,10
99,10000000000000000000,10000,10
100,10000000000000000000,10000,10
101,10000000000000000000,10000,10
102,10000000000000000000,10000,10
103,10000000000000000000,10000,10
104,10000000000000000000,10000,10
105,10000000000000000000,10000,10
106,10000000000000000000,10000,10
107,10000000000000000000,10000,10
108,10000000000000000000,10000,10
109,10000000000000000000,10000,10
110,10000000000000000000,10000,10
111,10000000000000000000,10000,10
112,10000000000000000000,10000,10
113,10000000000000000000,10000,10
114,10000000000000000000,10000,10
115,10000000000000000000,10000,10
116,10000000000000000000,10000,10
117,10000000000000000000,10000,10
118,10000000000000000000,10000,10
119,10000000000000000000,10000,10
120,10000000000000000000,10000,10
121,10000000000000000000,10000,10
122,10000000000000000000,10000,10
123,10000000000000000000,10000,10
124,10000000000000000000,10000,10
125,10000000000000000000,10000,10
126,10000000000000000000,10000,10
127,10000000000000000000,10000,10
128,10000000000000000000,10000,10
129,10000000000000000000,10000,10
130,10000000000000000000,10000,10
131,10000000000000000000,10000,10
132,10000000000000000000,10000,10
133,10000000000000000000,10000,10
134,10000000000000000000,10000,10
135,10000000000000000000,10000,10
136,10000000000000000000,10000,10
137,10000000000000000000,10000,10
138,10000000000000000000,10000,10
139,10000000000000000000,10000,10
140,10000000000000000000,10000,10
141,10000000000000000000,10000,10
142,10000000000000000000,10000,10
143,10000000000000000000,10000,10
144,10000000000000000000,10000,10
145,10000000000000000000,10000,10
146,10000000000000000000,10000,10
147,10000000000000000000,10000,10
148,10000000000000000000,10000,10
149,10000000000000000000,10000,10
150,10000000000000000000,10000,10
151,10000000000000000000,10000,10
152,10000000000000000000,10000,10
153,10000000000000000000,10000,10
154,10000000000000000000,10000,10
155,10000000000000000000,10000,10
156,10000000000000000000,10000,10
157,10000000000000000000,10000,10
158,10000000000000000000,10000,10
159,10000000000000000000,10000,10
160,10000000000000000000,10000,10
161,10000000000000000000,10000,10
162,10000000000000000000,10000,10
163,10000000000000000000,10000,10
164,10000000000000000000,10000,10
165,10000000000000000000,10000,10
166,10000000000000000000,10000,10
167,10000000000000000000,10000,10
168,10000000000000000000,10000,10
169,10000000000000000000,10000,10
170,10000000000000000000,10000,10
171,10000000000000000000,10000,10
172,10000000000000000000,10000,10
173,10000000000000000000,10000,10
174,10000000000000000000,10000,10
175,10000000000000000000,10000,10
176,10000000000000000000,10000,10
177,10000000000000000000,10000,10
178,10000000000000000000,10000,10
179,10000000000000000000,10000,10
180,10000000000000000000,10000,10
181,10000000000000000000,10000,10
182,10000000000000000000,10000,10
183,10000000000000000000,10000,10
184,10000000000000000000,10000,10
185,10000000000000000000,10000,10
186,10000000000000000000,10000,10
187,10000000000000000000,10000,10
188,10000000000000000000,10000,10
189,10000000000000000000,10000,10
190,10000000000000000000,10000,10
191,10000000000000000000,10000,10
192,10000000000000000000,10000,10
193,10000000000000000000,10000,10
194,10000000000000000000,10000,10
195,10000000000000000000,10000,10
196,10000000000000000000,10000,10
197,10000000000000000000,10000,10
198,10000000000000000000,10000,10
199,10000000000000000000,10000,10
200,10000000000000000000,10000,10
201,10000000000000000000,10000,10
202,10000000000000000000,10000,10
203,10000000000000000000,10000,10
204,10000000000000000000,10000,10
205,10000000000000000000,10000,10
206,10000000000000000000,10000,10
207,10000000000000000000,10000,10
208,10000000000000000000,10000,10
209,10000000000000000000,10000,10
210,10000000000000000000,10000,10
211,10000000000000000000,10000,10
212,10000000000000000000,10000,10
213,10000000000000000000,10000,10
214,10000000000000000000,10000,10
215,10000000000000000000,10000,10
216,10000000000000000000,10000,10
217,10000000000000000000,10000,10
218,10000000000000000000,10000,10
219,10000000000000000000,10000,10
220,10000000000000000000,10000,10
221,10000000000000000000,10000,10
222,10000000000000000000,10000,10
223,10000000000000000000,10000,10
224,10000000000000000000,10000,10
225,10000000000000000000,10000,10
226,9999999999999900000,10000.113532726744,10
227,9999999999999900000,10000.113532726744,10
228,9999999999999900000,10000.113532726744,10
229,9999999999999900000,10000.113532726744,10
230,9999999999999900000,10000.113532726744,10
231,9999999999999900000,10000.113532726744,10
232,9999999999999900000,10000.113532726744,10
233,9999999999999900000,10000.113532726744,10
234,9999999999999900000,10000.113532726744,10
235,9999999999999900000,10000.113532726744,10
236,9999999999999900000,10000.113532726744,10
237,9999999999999900000,10000.113532726744,10
238,9999999999999900000,10000.113532726744,10
239,9999999999999900000,10000.113532726744,10
240,9999999999999900000,10000.113532726744,10
241,9999999999999900000,10000.113532726744,10
242,9999999999999900000,10000.113532726744,10
243,9999999999999900000,10000.113532726744,10
244,9999999999999900000,10000.113532726744,10
245,9999999999999900000,10000.113532726744,10
246,9999999999999900000,10000.113532726744,10
247,9999999999999900000,10000.113532726744,10
248,9999999999999900000,10000.113532726744,10
249,9999999999999900000,10000.113532726744,10
250,9999999999999900000,10000.113532726744,10
251,9999999999999900000,10000.113532726744,10
252,9999999999999900000,10000.113532726744,10
253,9999999999999900000,10000.113532726744,10
254,9999999999999900000,10000.113532726744,10
255,9999999999999900000,10000.113532726744,10
256,9999999999999900000,10000.113532726744,10
257,9999999999999900000,10000.113532726744,10
258,9999999999999900000,10000.113532726744,10
259,9999999999999900000,10000.113532726744,10
260,9999999999999900000,10000.113532726744,10
261,9999999999999900000,10000.113532726744,10
262,9999999999999900000,10000.113532726744,10
263,9999999999999900000,10000.113532726744,10
264,9999999999999900000,10000.113532726744,10
265,9999999999999900000,10000.113532726744,10
266,9999999999999900000,10000.113532726744,10
267,9999999999999900000,10000.113532726744,10
268,9999999999999900000,10000.113532726744,10
269,9999999999999900000,10000.113532726744,10
270,9999999999999900000,10000.113532726744,10
271,9999999999999900000,10000.113532726744,10
272,9999999999999900000,10000.113532726744,10
273,9999999999999900000,10000.113532726744,10
274,9999999999999900000,10000.113532726744,10
275,9999999999999900000,10000.113532726744,10
276,9999999999999900000,10000.113532726744,10
277,9999999999999900000,10000.113532726744,10
278,9999999999999900000,10000.113532726744,10
279,9999999999999900000,10000.113532726744,10
280,9999999999999900000,10000.113532726744,10
281,9999999999999900000,10000.113532726744,10
282,9999999999999900000,10000.113532726744,10
283,9999999999999900000,10000.113532726744,10
284,9999999999999900000,10000.113532726744,10
285,9999999999999900000,10000.113532726744,10
286,9999999999999900000,10000.113532726744,10
287,9999999999999900000,10000.113532726744,10
288,9999999999999900000,10000.113532726744,10
289,9999999999999900000,10000.113532726744,10
290,9999999999999900000,10000.113532726744,10
291,9999999999999900000,10000.113532726744,10
292,9999999999999900000,10000.113532726744,10
293,9999999999999900000,10000.113532726744,10
294,9999999999999900000,10000.113532726744,10
295,9999999999999900000,10000.113532726744,10
296,9999999999999900000,10000.113532726744,10
297,9999999999999900000,10000.113532726744,10
298,9999999999999900000,10000.113532726744,10
299,9999999999999900000,10000.113532726744,10
300,9999999999999900000,10000.113532726744,10
301,9999999999999900000,10000.113532726744,10
302,9999999999999900000,10000.113532726744,10
303,9999999999999900000,10000.113532726744,10
304,9999999999999900000,10000.113532726744,10
305,9999999999999900000,10000.113532726744,10
306,9999999999999900000,10000.113532726744,10
307,9999999999999900000,10000.113532726744,10
308,9999999999999900000,10000.113532726744,10
309,9999999999999900000,10000.113532726744,10
310,9999999999999900000,10000.113532726744,10
311,9999999999999900000,10000.113532726744,10
312,9999999999999900000,10000.113532726744,10
313,9999999999999900000,10000.113532726744,10
314,9999999999999900000,10000.113532726744,10
315,9999999999999900000,10000.113532726744,10
316,9999999999999900000,10000.113532726744,10
317,9999999999999900000,10000.113532726744,10
318,9999999999999900000,10000.113532726744,10
319,9999999999999900000,10000.113532726744,10
320,9999999999999900000,10000.113532726744,10
